[Machine NO : PUA162,Machine ID: DICER-1]
<Software Version : 2.35>

2025/06/26 15:11:25	ST2	N,SDC240,0,2157902,1827265,17231,13492,-7463250,0,30000,OK
2025/06/26 15:11:25	STD2	N,20965750,20957950,20956050
2025/06/26 15:11:25	VOL2	5125,5184,5168,3110,35
2025/06/26 15:11:02	STD2	N,20967800,20955500,0
2025/06/26 15:11:02	VOL2	5159,5250,5210,3150,55
2025/06/26 15:10:42	STD2	N,20916150,20973850,0
2025/06/26 15:10:42	VOL2	5143,5009,5250,3005,145
2025/06/26 15:10:21	STD2	N,21005750,20958100,0
2025/06/26 15:10:21	VOL2	4668,5107,5142,3064,285
2025/06/26 15:10:02	STD2	N,21005050,0,0
2025/06/26 15:10:02	VOL2	5123,5610,0,3366,0
2025/06/26 15:09:46	STD2	N,10879200,0,0
2025/06/26 15:09:46	VOL2	5180,0,0,0,0
2025/06/26 15:09:34	STD2	N,20963400,20951200,0
2025/06/26 15:09:34	VOL2	5174,5176,5039,3105,82
2025/06/26 15:09:14	STD2	N,6318650,0,0
2025/06/26 15:09:14	VOL2	5174,0,0,0,0
2025/06/26 15:08:43	CUTCH	1,54307097,54307726
2025/06/26 15:08:30	CUTCH	3,144323865,144323862
2025/06/26 15:08:18	CUTCH	3,144323865,144323862
2025/06/26 15:08:05	CLN	UP-BY-FS\FR1217,15,1500,0,0,30,1500
2025/06/26 15:08:04	CUTCH	2,144310295,144310290
2025/06/26 15:07:52	CUTCH	2,144310295,144310290
2025/06/26 15:07:40	CUTCH	2,144310295,144310290
2025/06/26 15:07:32	CUTCH	4,144310324,144310322
2025/06/26 15:07:31	ALC	UP-BY-FS\FR1217,307,98,98 CH5=0,97 CH6=0,97 CH7=0,96 CH8=0,OK
2025/06/26 15:07:00	PRO	UP-BY-FS\FR1217,FR1217.FS.Q.N.0.W7,8,57645,50023,0
2025/06/26 15:06:45	CUC	UP-BY-FS\FR1217,217,3912,41,3417,31,OK,1270,76,76,A
2025/06/26 15:06:43	ST1	N,SDC240,0,1577752,2537961,25145,14637,-7402900,0,30000,OK
2025/06/26 15:06:43	STD1	N,22040900,22040850,22040000
2025/06/26 15:06:43	VOL1	5064,5038,5033,3022,19
2025/06/26 15:06:18	STD1	N,22035150,22037550,0
2025/06/26 15:06:18	VOL1	5135,5077,5045,3046,54
2025/06/26 15:05:30	CUTCH	1,54362448,54362787
2025/06/26 15:05:16	CUTCH	3,144380022,144380017
2025/06/26 15:05:07	ST2	N,SDC240,0,2163452,1820921,17176,13487,-7463250,0,30000,OK
2025/06/26 15:05:06	STD2	N,20965250,20951000,20950500
2025/06/26 15:05:06	VOL2	5159,5220,5169,3132,37
2025/06/26 15:04:44	STD2	N,0,0,0
2025/06/26 15:04:44	VOL2	6500,0,0,0,0
2025/06/26 15:04:32	STD2	N,20916900,20915900,0
2025/06/26 15:04:32	VOL2	4974,4767,4624,2860,210
2025/06/26 15:04:13	STD2	N,8119200,0,0
2025/06/26 15:04:13	VOL2	5144,0,0,0,0
2025/06/26 15:03:54	CUTCH	3,144380022,144380017
2025/06/26 15:03:41	CUTCH	2,144364913,144364911
2025/06/26 15:03:41	CLN	UP-BY-FS\FR1217,15,1500,0,0,30,1500
2025/06/26 15:03:28	CUTCH	2,144364913,144364911
2025/06/26 15:03:16	CUTCH	2,144364913,144364911
2025/06/26 15:03:09	CUTCH	4,144365313,144365308
2025/06/26 15:03:08	ALC	UP-BY-FS\FR1217,313,98,98 CH5=0,97 CH6=0,97 CH7=0,96 CH8=0,OK
2025/06/26 15:02:36	PRO	UP-BY-FS\FR1217,FR1217.FS.Q.N.0.W7,7,57645,50023,0
2025/06/26 15:02:21	CUC	UP-BY-FS\FR1217,127,3912,41,3417,31,OK,1270,76,76,A
2025/06/26 15:01:54	CUTCH	1,54333032,54333304
2025/06/26 15:01:42	CUTCH	3,144349046,144349043
2025/06/26 15:01:29	CUTCH	3,144349046,144349043
2025/06/26 15:01:13	ST1	N,SDC240,0,1581352,2531851,25088,14633,-7402900,0,30000,OK
2025/06/26 15:01:13	STD1	N,22037850,22037500,22036400
2025/06/26 15:01:13	VOL1	5116,5086,5074,3051,25
2025/06/26 15:00:47	CUTCH	2,144336201,144342842
2025/06/26 15:00:45	CLN	UP-BY-FS\FR1217,15,1500,0,0,30,1500
2025/06/26 15:00:35	CUTCH	2,144336201,144336748
2025/06/26 15:00:22	CUTCH	2,144336201,144336200
2025/06/26 15:00:15	CUTCH	4,144335941,144335932
2025/06/26 15:00:14	ALC	UP-BY-FS\FR1217,313,98,98 CH5=0,97 CH6=0,97 CH7=0,96 CH8=0,OK
2025/06/26 14:59:42	PRO	UP-BY-FS\FR1217,FR1217.FS.Q.N.0.W7,6,57645,50023,0
2025/06/26 14:59:25	CUC	UP-BY-FS\FR1217,198,3912,41,3417,31,OK,1270,76,76,A
2025/06/26 14:58:58	CUTCH	1,54303871,54304325
2025/06/26 14:58:46	ST2	N,SDC240,0,2162602,1814767,17124,13488,-7463250,0,30000,OK
2025/06/26 14:58:46	STD2	N,20956200,20948600,20951350
2025/06/26 14:58:46	VOL2	5200,5265,5261,3159,39
2025/06/26 14:58:23	STD2	N,8100900,0,0
2025/06/26 14:58:23	VOL2	5174,0,0,0,0
2025/06/26 14:58:10	STD2	N,20856350,0,0
2025/06/26 14:58:10	VOL2	4913,4494,0,2696,0
2025/06/26 14:57:55	STD2	N,11704400,0,0
2025/06/26 14:57:55	VOL2	5088,0,0,0,0
2025/06/26 14:57:42	STD2	N,4900200,0,0
2025/06/26 14:57:42	VOL2	5169,0,0,0,0
2025/06/26 14:57:30	STD2	N,20936300,20924250,0
2025/06/26 14:57:30	VOL2	5208,5108,4925,3064,169
2025/06/26 14:57:06	CUTCH	3,144322824,144322822
2025/06/26 14:56:53	CUTCH	3,144322824,144322822
2025/06/26 14:56:40	CUTCH	2,144310138,144315075
2025/06/26 14:56:40	CLN	UP-BY-FS\FR1217,15,1500,0,0,30,1500
2025/06/26 14:56:27	CUTCH	2,144310138,144310129
2025/06/26 14:56:15	CUTCH	2,144310138,144310129
2025/06/26 14:56:08	CUTCH	4,144309749,144309743
2025/06/26 14:56:07	ALC	UP-BY-FS\FR1217,313,98,98 CH5=0,97 CH6=0,97 CH7=0,96 CH8=0,OK
2025/06/26 14:55:35	PRO	UP-BY-FS\FR1217,FR1217.FS.Q.N.0.W7,5,57645,50023,0
2025/06/26 14:55:20	CUC	UP-BY-FS\FR1217,148,3912,41,3417,31,OK,1270,76,76,A
2025/06/26 14:55:12	ST1	N,SDC240,0,1582302,2525719,25020,14632,-7402900,0,30000,OK
2025/06/26 14:55:12	STD1	N,22039550,22035650,22035450
2025/06/26 14:55:12	VOL1	5107,5124,5120,3074,10
2025/06/26 14:54:47	STD1	N,22030750,22034700,0
2025/06/26 14:54:47	VOL1	5108,5038,5020,3022,52
2025/06/26 14:54:04	CUTCH	1,54302612,54303070
2025/06/26 14:53:51	CUTCH	3,144319619,144319614
2025/06/26 14:53:39	CUTCH	3,144319619,144319614
2025/06/26 14:53:25	CLN	UP-BY-FS\FR1217,15,1500,0,0,30,1500
2025/06/26 14:53:25	CUTCH	2,144304329,144310998
2025/06/26 14:53:13	CUTCH	2,144304329,144304733
2025/06/26 14:53:01	CUTCH	2,144304329,144304325
2025/06/26 14:52:53	CUTCH	4,144304569,144304561
2025/06/26 14:52:52	ALC	UP-BY-FS\FR1217,308,98,98 CH5=0,97 CH6=0,97 CH7=0,97 CH8=0,OK
2025/06/26 14:52:21	PRO	UP-BY-FS\FR1217,FR1217.FS.Q.N.0.W7,4,57645,50023,0
2025/06/26 14:52:06	CUC	UP-BY-FS\FR1217,194,3912,41,3417,31,OK,1270,76,76,A
2025/06/26 14:51:39	ST2	N,SDC240,0,2168452,1808662,17070,13482,-7463250,0,30000,OK
2025/06/26 14:51:39	STD2	N,20957550,20946550,20945500
2025/06/26 14:51:39	VOL2	5146,5195,5157,3117,30
2025/06/26 14:51:16	STD2	N,20897150,20937700,0
2025/06/26 14:51:16	VOL2	5145,4674,4717,2804,283
2025/06/26 14:50:55	STD2	N,20956800,20933800,0
2025/06/26 14:50:55	VOL2	5188,5283,5133,3169,90
2025/06/26 14:50:33	CUTCH	1,54327506,54327971
2025/06/26 14:50:20	CUTCH	3,144340799,144340792
2025/06/26 14:50:08	CUTCH	3,144340799,144340792
2025/06/26 14:49:53	CUTCH	2,144326899,144326888
2025/06/26 14:49:39	ST1	N,SDC240,0,1588152,2519367,24954,14626,-7402900,0,30000,OK
2025/06/26 14:49:39	STD1	N,22030150,22030300,22029600
2025/06/26 14:49:39	VOL1	5145,5107,5094,3064,31
2025/06/26 14:49:25	CLN	UP-BY-FS\FR1217,15,1500,0,0,30,1500
2025/06/26 14:49:13	CUTCH	2,144326899,144326888
2025/06/26 14:49:01	CUTCH	2,144326899,144326888
2025/06/26 14:48:53	CUTCH	4,144327011,144327006
2025/06/26 14:48:52	ALC	UP-BY-FS\FR1217,307,98,98 CH5=0,97 CH6=0,97 CH7=0,97 CH8=0,OK
2025/06/26 14:48:21	PRO	UP-BY-FS\FR1217,FR1217.FS.Q.N.0.W7,3,57645,50023,0
2025/06/26 14:48:07	CUC	UP-BY-FS\FR1217,98,3912,41,3417,31,OK,1270,76,76,A
2025/06/26 14:47:40	CUTCH	1,54479381,54480031
2025/06/26 14:47:27	CUTCH	3,144495130,144495127
2025/06/26 14:47:14	CUTCH	3,144495130,144495127
2025/06/26 14:47:01	CUTCH	2,144482558,144482553
2025/06/26 14:46:49	CUTCH	2,144482558,144482553
2025/06/26 14:46:36	CUTCH	2,144482558,144482553
2025/06/26 14:46:29	CUTCH	4,144481951,144481941
2025/06/26 14:46:28	ALC	UP-BY-FS\FR1217,314,98,98 CH5=0,97 CH6=0,97 CH7=0,96 CH8=0,OK
2025/06/26 14:45:56	PRO	UP-BY-FS\FR1217,FR1217.FS.Q.N.0.W7,2,57645,50023,0
2025/06/26 14:45:38	MANU	LoadRestart
2025/06/26 14:45:15	MANU	LoadPause
2025/06/26 14:44:42	MANU	AlarmClr
2025/06/26 14:44:41	MANU	AlarmClr
2025/06/26 14:43:54	CLN	UP-BY-FS\FR1217,15,1500,0,0,30,1500
2025/06/26 14:42:35	CUC	UP-BY-FS\FR1217,215,3912,41,3417,31,OK,1270,76,76,A
2025/06/26 14:42:13	ST2	N,SDC240,0,2164002,1802334,17010,13486,-7463250,0,30000,OK
2025/06/26 14:42:13	STD2	N,20960350,20952150,20949950
2025/06/26 14:42:13	VOL2	5119,5171,5136,3102,31
2025/06/26 14:41:50	STD2	N,20872600,20951700,0
2025/06/26 14:41:50	VOL2	5117,4641,4754,2784,286
2025/06/26 14:41:24	WAIT	10
2025/06/26 14:41:19	MANU	AlarmClr
2025/06/26 14:41:19	MANU	AlarmClr
2025/06/26 14:41:02	ST1	N,SDC240,0,1589102,2513224,24894,14625,-7402900,0,30000,OK
2025/06/26 14:41:02	STD1	N,22028700,22029100,22028650
2025/06/26 14:41:02	VOL1	5130,5091,5080,3054,30
2025/06/26 14:40:34	CUTCH	1,54397771,54398610
2025/06/26 14:40:21	CUTCH	3,144416157,144416152
2025/06/26 14:40:09	WAIT	2
2025/06/26 14:40:02	MANU	AlarmClr
2025/06/26 14:39:57	CUTCH	3,144416157,144416152
2025/06/26 14:39:43	CUTCH	2,144399169,144407590
2025/06/26 14:39:31	CUTCH	2,144399169,144399168
2025/06/26 14:39:20	WAIT	3
2025/06/26 14:39:11	MANU	AlarmClr
2025/06/26 14:39:11	MANU	AlarmClr
2025/06/26 14:39:09	CUTCH	2,144399169,144399168
2025/06/26 14:39:01	CUTCH	4,144399257,144399254
2025/06/26 14:39:00	ALC	UP-BY-FS\FR1217,337,98,98 CH5=0,97 CH6=0,97 CH7=0,97 CH8=0,OK
2025/06/26 14:38:26	PRO	UP-BY-FS\FR1217,FR1217.FS.Q.N.0.W7,1,57645,50023,0
2025/06/26 14:38:06	FAS
2025/06/26 14:37:37	MANU	AlarmClr
2025/06/26 14:37:37	MANU	AlarmClr
2025/06/26 14:37:35	FAE	COMPLETE,19,0,19
2025/06/26 14:28:28	CLN	UP-BY-FS\FR5084,10,1500,0,0,30,1500
2025/06/26 14:27:17	CUC	UP-BY-FS\FR5084,180,4779,51,4080,38,OK,1778,76,76,A
2025/06/26 14:26:56	CUTCH	1,54298710,54299057
2025/06/26 14:26:39	CUTCH	3,144307398,144308499
2025/06/26 14:26:22	ST1	N,SDC240,0,1589952,2507093,24826,14624,-7402900,0,30000,OK
2025/06/26 14:26:22	STD1	N,22030650,22028250,22027800
2025/06/26 14:26:22	VOL1	5100,5099,5086,3059,9
2025/06/26 14:25:53	CUTCH	2,144305903,144305902
2025/06/26 14:25:35	ST2	N,SDC240,0,2160902,1796124,16949,13489,-7463250,0,30000,OK
2025/06/26 14:25:34	STD2	N,20959000,20953300,20953050
2025/06/26 14:25:34	VOL2	5158,5185,5145,3111,24
2025/06/26 14:25:11	STD2	N,20948500,20937100,20928900
2025/06/26 14:25:11	VOL2	5103,5120,5101,3072,12
2025/06/26 14:24:48	STD2	N,20883450,20909400,0
2025/06/26 14:24:48	VOL2	5125,4707,4596,2824,318
2025/06/26 14:24:25	CUTCH	2,144281522,144285947
2025/06/26 14:24:17	CUTCH	4,144281428,144281419
2025/06/26 14:24:16	ALC	UP-BY-FS\FR5084,358,96,96 CH5=0,96 CH6=0,95 CH7=0,96 CH8=0,OK
2025/06/26 14:23:40	PRO	UP-BY-FS\FR5084,FR5084.FS.Q.T.0.W7,20,60202,50007,0
2025/06/26 14:23:29	MANU	LoadPause
2025/06/26 14:23:29	MANU	LoadPause
2025/06/26 14:23:28	MANU	LoadPause
2025/06/26 14:23:28	MANU	LoadPause
2025/06/26 14:23:26	MANU	LoadRestart
2025/06/26 14:17:16	CLN	UP-BY-FS\FR5084,10,1500,0,0,30,1500
2025/06/26 14:16:04	CUC	UP-BY-FS\FR5084,80,4779,51,4080,38,OK,1778,76,76,A
2025/06/26 14:15:43	CUTCH	1,54257166,54255938
2025/06/26 14:15:27	CUTCH	3,144259872,144260337
2025/06/26 14:15:10	CUTCH	2,144256894,144256893
2025/06/26 14:15:04	CLN	UP-BY-FS\FR5084,10,1500,0,0,30,1500
2025/06/26 14:14:53	CUTCH	2,144245087,144248836
2025/06/26 14:14:45	CUTCH	4,144245264,144245263
2025/06/26 14:14:43	ALC	UP-BY-FS\FR5084,365,96,96 CH5=0,95 CH6=0,96 CH7=0,95 CH8=0,OK
2025/06/26 14:14:07	PRO	UP-BY-FS\FR5084,FR5084.FS.Q.T.0.W7,19,60202,50007,0
2025/06/26 14:13:52	CUC	UP-BY-FS\FR5084,212,4779,51,4080,38,OK,1778,76,76,A
2025/06/26 14:13:50	ST1	N,SDC240,0,1589552,2500977,24756,14625,-7402900,0,30000,OK
2025/06/26 14:13:50	STD1	N,22029150,22028350,22028200
2025/06/26 14:13:50	VOL1	5001,4983,4976,2989,15
2025/06/26 14:13:25	STD1	N,22022800,22027250,0
2025/06/26 14:13:25	VOL1	5097,5002,4990,3001,64
2025/06/26 14:12:41	ST2	N,SDC240,0,2164952,1789970,16900,13485,-7463250,0,30000,OK
2025/06/26 14:12:41	STD2	N,20958050,20949000,20949000
2025/06/26 14:12:41	VOL2	5156,5238,5212,3142,49
2025/06/26 14:12:17	STD2	N,20966350,20953800,0
2025/06/26 14:12:17	VOL2	5131,5184,5077,3110,64
2025/06/26 14:11:58	STD2	N,10614300,0,0
2025/06/26 14:11:58	VOL2	5130,0,0,0,0
2025/06/26 14:11:46	STD2	N,4703650,0,0
2025/06/26 14:11:46	VOL2	5149,0,0,0,0
2025/06/26 14:11:34	STD2	N,4869700,0,0
2025/06/26 14:11:34	VOL2	5155,0,0,0,0
2025/06/26 14:11:19	CUTCH	1,54302812,54302276
2025/06/26 14:11:02	CUTCH	3,144310179,144312565
2025/06/26 14:10:46	CUTCH	2,144311550,144311546
2025/06/26 14:10:28	CUTCH	2,144301881,144303338
2025/06/26 14:10:20	CUTCH	4,144301791,144301782
2025/06/26 14:10:19	ALC	UP-BY-FS\FR5084,362,96,96 CH5=0,96 CH6=0,95 CH7=0,96 CH8=0,OK
2025/06/26 14:09:48	MANU	LoadPause
2025/06/26 14:09:48	MANU	LoadPause
2025/06/26 14:09:48	MANU	LoadPause
2025/06/26 14:09:48	MANU	LoadPause
2025/06/26 14:09:43	PRO	UP-BY-FS\FR5084,FR5084.FS.Q.T.0.W7,18,60202,50007,0
2025/06/26 14:09:29	MANU	LoadRestart
2025/06/26 14:06:00	CLN	UP-BY-FS\FR5084,10,1500,0,0,30,1500
2025/06/26 14:04:48	CUC	UP-BY-FS\FR5084,200,4779,51,4080,38,OK,1778,76,76,A
2025/06/26 14:04:31	ST1	N,SDC240,0,1590852,2494659,24699,14624,-7402900,0,30000,OK
2025/06/26 14:04:31	STD1	N,22023450,22027400,22026900
2025/06/26 14:04:31	VOL1	5044,4975,4965,2985,47
2025/06/26 14:04:06	STD1	N,22022700,22024550,0
2025/06/26 14:04:06	VOL1	5125,5071,5038,3042,53
2025/06/26 14:03:37	CUTCH	1,54419672,54417836
2025/06/26 14:03:21	CUTCH	3,144423464,144425067
2025/06/26 14:03:04	CUTCH	2,144426144,144426140
2025/06/26 14:02:46	ST2	N,SDC240,0,2169602,1783842,16835,13481,-7463250,0,30000,OK
2025/06/26 14:02:46	STD2	N,20950500,20945300,20944350
2025/06/26 14:02:46	VOL2	5147,5179,5150,3107,19
2025/06/26 14:02:22	STD2	N,20949750,20939500,0
2025/06/26 14:02:22	VOL2	5035,4979,4944,2987,55
2025/06/26 14:02:03	STD2	N,0,0,0
2025/06/26 14:02:03	VOL2	5795,0,0,0,0
2025/06/26 14:01:52	STD2	N,5561850,0,0
2025/06/26 14:01:52	VOL2	5144,0,0,0,0
2025/06/26 14:01:49	CLN	UP-BY-FS\FR5084,10,1500,0,0,30,1500
2025/06/26 14:01:37	CUTCH	2,144407375,144411978
2025/06/26 14:01:29	CUTCH	4,144406663,144406657
2025/06/26 14:01:28	ALC	UP-BY-FS\FR5084,361,96,97 CH5=0,96 CH6=0,96 CH7=0,96 CH8=0,OK
2025/06/26 14:00:52	PRO	UP-BY-FS\FR5084,FR5084.FS.Q.T.0.W7,17,60202,50007,0
2025/06/26 14:00:37	CUC	UP-BY-FS\FR5084,110,4779,51,4080,38,OK,1778,76,76,A
2025/06/26 14:00:29	MANU	LoadPause
2025/06/26 14:00:28	MANU	LoadPause
2025/06/26 14:00:28	MANU	LoadPause
2025/06/26 14:00:28	MANU	LoadPause
2025/06/26 14:00:16	CUTCH	1,54268631,54267235
2025/06/26 13:59:59	CUTCH	3,144269594,144271570
2025/06/26 13:59:51	ST1	N,SDC240,0,1594452,2488441,24630,14620,-7402900,0,30000,OK
2025/06/26 13:59:51	STD1	N,22022700,22023600,22023300
2025/06/26 13:59:51	VOL1	5106,5066,5032,3039,44
2025/06/26 13:59:13	CUTCH	2,144269992,144269982
2025/06/26 13:59:08	CLN	UP-BY-FS\FR5084,10,1500,0,0,30,1500
2025/06/26 13:58:56	CUTCH	2,144263235,144266195
2025/06/26 13:58:48	CUTCH	4,144262550,144262547
2025/06/26 13:58:47	ALC	UP-BY-FS\FR5084,359,96,96 CH5=0,96 CH6=0,95 CH7=0,95 CH8=0,OK
2025/06/26 13:58:11	PRO	UP-BY-FS\FR5084,FR5084.FS.Q.T.0.W7,16,60202,50007,0
2025/06/26 13:57:56	CUC	UP-BY-FS\FR5084,193,4779,51,4080,38,OK,1778,76,76,A
2025/06/26 13:57:33	ST2	N,SDC240,0,2174352,1777688,16786,13476,-7463250,0,30000,OK
2025/06/26 13:57:33	STD2	N,20950500,20940550,20939600
2025/06/26 13:57:33	VOL2	5182,5242,5205,3145,36
2025/06/26 13:57:10	STD2	N,11499350,0,0
2025/06/26 13:57:10	VOL2	5147,0,0,0,0
2025/06/26 13:56:58	STD2	N,7130450,0,0
2025/06/26 13:56:58	VOL2	5105,0,0,0,0
2025/06/26 13:56:45	STD2	N,20947200,20914750,0
2025/06/26 13:56:45	VOL2	5141,5189,5000,3113,113
2025/06/26 13:56:26	STD2	N,6407750,0,0
2025/06/26 13:56:26	VOL2	5160,0,0,0,0
2025/06/26 13:56:11	CUTCH	1,54289553,54288661
2025/06/26 13:55:55	CUTCH	3,144292651,144293607
2025/06/26 13:55:38	CUTCH	2,144294046,144294036
2025/06/26 13:55:24	ST1	N,SDC240,0,1595002,2482340,24560,14619,-7402900,0,30000,OK
2025/06/26 13:55:24	STD1	N,22023450,22023550,22022750
2025/06/26 13:55:24	VOL1	5060,5051,5043,3030,11
2025/06/26 13:55:04	CLN	UP-BY-FS\FR5084,10,1500,0,0,30,1500
2025/06/26 13:54:52	CUTCH	2,144279168,144281129
2025/06/26 13:54:44	CUTCH	4,144279114,144279112
2025/06/26 13:54:43	ALC	UP-BY-FS\FR5084,362,97,96 CH5=0,96 CH6=0,95 CH7=0,96 CH8=0,OK
2025/06/26 13:54:06	PRO	UP-BY-FS\FR5084,FR5084.FS.Q.T.0.W7,15,60202,50007,0
2025/06/26 13:53:52	CUC	UP-BY-FS\FR5084,160,4779,51,4080,38,OK,1778,76,76,A
2025/06/26 13:53:31	CUTCH	1,54288318,54287331
2025/06/26 13:53:14	CUTCH	3,144288630,144290217
2025/06/26 13:52:58	CUTCH	2,144292057,144292051
2025/06/26 13:52:39	ST2	N,SDC240,0,2172252,1771560,16721,13478,-7463250,0,30000,OK
2025/06/26 13:52:39	STD2	N,20944850,20940750,20941700
2025/06/26 13:52:39	VOL2	5189,5239,5218,3143,30
2025/06/26 13:52:16	STD2	N,7118200,0,0
2025/06/26 13:52:16	VOL2	5146,0,0,0,0
2025/06/26 13:52:04	STD2	N,20953150,20958750,0
2025/06/26 13:52:04	VOL2	5167,5009,4951,3005,130
2025/06/26 13:51:44	STD2	N,20909350,20920350,0
2025/06/26 13:51:44	VOL2	5179,4759,4617,2855,337
2025/06/26 13:51:33	CLN	UP-BY-FS\FR5084,10,1500,0,0,30,1500
2025/06/26 13:51:21	CUTCH	2,144276122,144280679
2025/06/26 13:51:13	CUTCH	4,144276293,144276291
2025/06/26 13:51:12	ALC	UP-BY-FS\FR5084,358,96,96 CH5=0,96 CH6=0,96 CH7=0,96 CH8=0,OK
2025/06/26 13:50:36	PRO	UP-BY-FS\FR5084,FR5084.FS.Q.T.0.W7,14,60202,50007,0
2025/06/26 13:50:21	CUC	UP-BY-FS\FR5084,109,4779,51,4080,38,OK,1778,76,76,A
2025/06/26 13:50:11	ST1	N,SDC240,0,1601252,2476218,24498,14613,-7402900,0,30000,OK
2025/06/26 13:50:11	STD1	N,22016100,22017250,22016500
2025/06/26 13:50:11	VOL1	5168,5123,5103,3073,39
2025/06/26 13:49:31	CUTCH	1,54371212,54370855
2025/06/26 13:49:15	CUTCH	3,144375629,144377560
2025/06/26 13:48:58	CUTCH	2,144375243,144375232
2025/06/26 13:48:53	CLN	UP-BY-FS\FR5084,10,1500,0,0,30,1500
2025/06/26 13:48:41	CUTCH	2,144360620,144364889
2025/06/26 13:48:33	CUTCH	4,144360371,144360362
2025/06/26 13:48:32	ALC	UP-BY-FS\FR5084,356,97,96 CH5=0,96 CH6=0,95 CH7=0,97 CH8=0,OK
2025/06/26 13:47:56	PRO	UP-BY-FS\FR5084,FR5084.FS.Q.T.0.W7,13,60202,50007,0
2025/06/26 13:47:41	CUC	UP-BY-FS\FR5084,168,4779,51,4080,38,OK,1778,76,76,A
2025/06/26 13:47:18	ST2	N,SDC240,0,2181652,1765406,16672,13469,-7463250,0,30000,OK
2025/06/26 13:47:18	STD2	N,20943150,20935250,20932300
2025/06/26 13:47:18	VOL2	5181,5211,5183,3126,18
2025/06/26 13:46:55	STD2	N,0,0,0
2025/06/26 13:46:55	VOL2	5581,0,0,0,0
2025/06/26 13:46:44	STD2	N,20919450,20906950,0
2025/06/26 13:46:44	VOL2	5071,5026,4914,3015,94
2025/06/26 13:46:21	CUTCH	1,54207480,54210029
2025/06/26 13:46:10	ST1	N,SDC240,0,1600802,2469995,24437,14614,-7402900,0,30000,OK
2025/06/26 13:46:10	STD1	N,22017700,22018100,22016950
2025/06/26 13:46:10	VOL1	5143,5109,5089,3065,32
2025/06/26 13:45:36	CUTCH	3,144215561,144218537
2025/06/26 13:45:19	CUTCH	2,144216901,144216896
2025/06/26 13:45:14	CLN	UP-BY-FS\FR5084,10,1500,0,0,30,1500
2025/06/26 13:45:02	CUTCH	2,144197807,144201747
2025/06/26 13:44:54	CUTCH	4,144197996,144197992
2025/06/26 13:44:53	ALC	UP-BY-FS\FR5084,364,97,96 CH5=0,96 CH6=0,96 CH7=0,96 CH8=0,OK
2025/06/26 13:44:16	PRO	UP-BY-FS\FR5084,FR5084.FS.Q.T.0.W7,12,60202,50007,0
2025/06/26 13:44:02	CUC	UP-BY-FS\FR5084,157,4779,51,4080,38,OK,1778,76,76,A
2025/06/26 13:43:40	CUTCH	1,54175172,54175418
2025/06/26 13:43:24	CUTCH	3,144179296,144180718
2025/06/26 13:43:07	ST1	N,SDC240,0,1601052,2463893,24367,14613,-7402900,0,30000,OK
2025/06/26 13:43:06	STD1	N,22016600,22017900,22016700
2025/06/26 13:43:06	VOL1	5082,5047,5030,3028,31
2025/06/26 13:42:38	CUTCH	2,144177094,144177092
2025/06/26 13:42:20	ST2	N,SDC240,0,2172752,1759278,16607,13477,-7463250,0,30000,OK
2025/06/26 13:42:19	STD2	N,20950500,20941100,20941200
2025/06/26 13:42:19	VOL2	5135,5166,5116,3099,30
2025/06/26 13:41:56	STD2	N,20888000,20901550,0
2025/06/26 13:41:56	VOL2	5143,4705,4649,2823,296
2025/06/26 13:41:44	CLN	UP-BY-FS\FR5084,10,1500,0,0,30,1500
2025/06/26 13:41:33	CUTCH	2,144162991,144167522
2025/06/26 13:41:25	CUTCH	4,144162948,144162940
2025/06/26 13:41:24	ALC	UP-BY-FS\FR5084,365,97,96 CH5=0,96 CH6=0,96 CH7=0,96 CH8=0,OK
2025/06/26 13:40:47	PRO	UP-BY-FS\FR5084,FR5084.FS.Q.T.0.W7,11,60202,50007,0
2025/06/26 13:40:33	CUC	UP-BY-FS\FR5084,80,4779,51,4080,38,OK,1778,76,76,A
2025/06/26 13:40:12	CUTCH	1,54265629,54264382
2025/06/26 13:39:55	CUTCH	3,144265837,144266645
2025/06/26 13:39:39	CUTCH	2,144268097,144268094
2025/06/26 13:39:32	CLN	UP-BY-FS\FR5084,10,1500,0,0,30,1500
2025/06/26 13:39:21	CUTCH	2,144256297,144259178
2025/06/26 13:39:13	CUTCH	4,144256021,144256013
2025/06/26 13:39:12	ALC	UP-BY-FS\FR5084,359,95,96 CH5=0,96 CH6=0,96 CH7=0,96 CH8=0,OK
2025/06/26 13:38:36	PRO	UP-BY-FS\FR5084,FR5084.FS.Q.T.0.W7,10,60202,50007,0
2025/06/26 13:38:19	CUC	UP-BY-FS\FR5084,188,4779,51,4080,38,OK,1778,76,76,A
2025/06/26 13:38:18	ST1	N,SDC240,0,1604902,2457777,24297,14609,-7402900,0,30000,OK
2025/06/26 13:38:17	STD1	N,22012800,22014000,22012850
2025/06/26 13:38:17	VOL1	5140,5095,5071,3057,42
2025/06/26 13:37:29	ST2	N,SDC240,0,2175352,1753124,16558,13475,-7463250,0,30000,OK
2025/06/26 13:37:29	STD2	N,20944600,20938250,20938600
2025/06/26 13:37:29	VOL2	5168,5191,5201,3114,20
2025/06/26 13:37:06	STD2	N,20947800,20951550,0
2025/06/26 13:37:06	VOL2	5105,5032,4996,3019,66
2025/06/26 13:36:46	STD2	N,5749800,0,0
2025/06/26 13:36:46	VOL2	5133,0,0,0,0
2025/06/26 13:36:34	STD2	N,20898700,20910350,0
